path,label,speaker,split
data/audio_ptbr/processed/bfamdl21_segment292_non-neutral-male.wav,non_neutral,bfamdl21,train
data/audio_ptbr/processed/bfamdl21_segment293_neutral.wav,neutral,bfamdl21,train
data/audio_ptbr/processed/bfamdl21_segment294_neutral.wav,neutral,bfamdl21,train
data/audio_ptbr/processed/bfamdl24_segment147_neutral.wav,neutral,bfamdl24,train
data/audio_ptbr/processed/bfamdl24_segment148_neutral.wav,neutral,bfamdl24,train
data/audio_ptbr/processed/bfamdl24_segment150_non-neutral-male.wav,non_neutral,bfamdl24,train
data/audio_ptbr/processed/bfamdl24_segment152_neutral.wav,neutral,bfamdl24,train
data/audio_ptbr/processed/bfamdl24_segment156_neutral.wav,neutral,bfamdl24,train
data/audio_ptbr/processed/bfamdl24_segment274_neutral.wav,neutral,bfamdl24,train
data/audio_ptbr/processed/bfamdl24_segment278_neutral.wav,neutral,bfamdl24,train
data/audio_ptbr/processed/bfamdl24_segment283_non-neutral-male.wav,non_neutral,bfamdl24,train
data/audio_ptbr/processed/bfamdl24_segment286_neutral.wav,neutral,bfamdl24,train
data/audio_ptbr/processed/bfamdl24_segment289_neutral.wav,neutral,bfamdl24,train
data/audio_ptbr/processed/bfamdl29_segment124_neutral.wav,neutral,bfamdl29,train
data/audio_ptbr/processed/bfamdl29_segment127_neutral.wav,neutral,bfamdl29,train
data/audio_ptbr/processed/bfamdl29_segment130_non-neutral-female.wav,non_neutral,bfamdl29,train
data/audio_ptbr/processed/bfamdl29_segment132_neutral.wav,neutral,bfamdl29,train
data/audio_ptbr/processed/bfamdl29_segment151_neutral.wav,neutral,bfamdl29,train
data/audio_ptbr/processed/bfamdl29_segment184_neutral.wav,neutral,bfamdl29,train
data/audio_ptbr/processed/bfamdl29_segment186_neutral.wav,neutral,bfamdl29,train
data/audio_ptbr/processed/bfamdl29_segment188_non-neutral-male.wav,non_neutral,bfamdl29,train
data/audio_ptbr/processed/bfamdl29_segment190_neutral.wav,neutral,bfamdl29,train
data/audio_ptbr/processed/bfamdl29_segment193_neutral.wav,neutral,bfamdl29,train
data/audio_ptbr/processed/bfamdl32_segment268_neutral.wav,neutral,bfamdl32,train
data/audio_ptbr/processed/bfamdl32_segment271_neutral.wav,neutral,bfamdl32,train
data/audio_ptbr/processed/bfamdl32_segment272_non-neutral-female.wav,non_neutral,bfamdl32,train
data/audio_ptbr/processed/bfamdl32_segment283_neutral.wav,neutral,bfamdl32,train
data/audio_ptbr/processed/bfamdl32_segment287_neutral.wav,neutral,bfamdl32,train
data/audio_ptbr/processed/bfammn02_segment105_neutral.wav,neutral,bfammn02,train
data/audio_ptbr/processed/bfammn02_segment106_neutral.wav,neutral,bfammn02,train
data/audio_ptbr/processed/bfammn02_segment109_non-neutral-female.wav,non_neutral,bfammn02,train
data/audio_ptbr/processed/bfammn02_segment122_neutral.wav,neutral,bfammn02,train
data/audio_ptbr/processed/bfammn02_segment124_neutral.wav,neutral,bfammn02,train
data/audio_ptbr/processed/bfammn02_segment82_neutral.wav,neutral,bfammn02,train
data/audio_ptbr/processed/bfammn02_segment88_neutral.wav,neutral,bfammn02,train
data/audio_ptbr/processed/bfammn02_segment90_non-neutral-female.wav,non_neutral,bfammn02,train
data/audio_ptbr/processed/bfammn02_segment96_neutral.wav,neutral,bfammn02,train
data/audio_ptbr/processed/bfammn02_segment99_neutral.wav,neutral,bfammn02,train
data/audio_ptbr/processed/bfammn03_segment131_neutral.wav,neutral,bfammn03,train
data/audio_ptbr/processed/bfammn03_segment132_neutral.wav,neutral,bfammn03,train
data/audio_ptbr/processed/bfammn03_segment135_non-neutral-male.wav,non_neutral,bfammn03,train
data/audio_ptbr/processed/bfammn03_segment136_neutral.wav,neutral,bfammn03,train
data/audio_ptbr/processed/bfammn03_segment142_neutral.wav,neutral,bfammn03,train
data/audio_ptbr/processed/bfammn03_segment143_neutral.wav,neutral,bfammn03,train
data/audio_ptbr/processed/bfammn03_segment144_non-neutral-male.wav,non_neutral,bfammn03,train
data/audio_ptbr/processed/bfammn03_segment150_neutral.wav,neutral,bfammn03,train
data/audio_ptbr/processed/bfammn03_segment151_neutral.wav,neutral,bfammn03,train
data/audio_ptbr/processed/bfammn03_segment153_neutral.wav,neutral,bfammn03,train
data/audio_ptbr/processed/bfammn03_segment207_neutral.wav,neutral,bfammn03,train
data/audio_ptbr/processed/bfammn03_segment209_neutral.wav,neutral,bfammn03,train
data/audio_ptbr/processed/bfammn03_segment211_non-neutral-male.wav,non_neutral,bfammn03,train
data/audio_ptbr/processed/bfammn03_segment215_neutral.wav,neutral,bfammn03,train
data/audio_ptbr/processed/bfammn03_segment218_neutral.wav,neutral,bfammn03,train
data/audio_ptbr/processed/bfammn03_segment90_neutral.wav,neutral,bfammn03,train
data/audio_ptbr/processed/bfammn03_segment91_neutral.wav,neutral,bfammn03,train
data/audio_ptbr/processed/bfammn03_segment92_non-neutral-male.wav,non_neutral,bfammn03,train
data/audio_ptbr/processed/bfammn03_segment95_neutral.wav,neutral,bfammn03,train
data/audio_ptbr/processed/bfammn03_segment98_neutral.wav,neutral,bfammn03,train
data/audio_ptbr/processed/bfammn08_segment227_neutral.wav,neutral,bfammn08,train
data/audio_ptbr/processed/bfammn08_segment230_neutral.wav,neutral,bfammn08,train
data/audio_ptbr/processed/bfammn08_segment231_non-neutral-female.wav,non_neutral,bfammn08,train
data/audio_ptbr/processed/bfammn08_segment233_neutral.wav,neutral,bfammn08,train
data/audio_ptbr/processed/bfammn08_segment235_neutral.wav,neutral,bfammn08,train
data/audio_ptbr/processed/bfammn10_segment137_neutral.wav,neutral,bfammn10,train
data/audio_ptbr/processed/bfammn10_segment140_neutral.wav,neutral,bfammn10,train
data/audio_ptbr/processed/bfammn10_segment146_non-neutral-male.wav,non_neutral,bfammn10,train
data/audio_ptbr/processed/bfammn10_segment149_neutral.wav,neutral,bfammn10,train
data/audio_ptbr/processed/bfammn10_segment155_neutral.wav,neutral,bfammn10,train
data/audio_ptbr/processed/bfammn10_segment187_neutral.wav,neutral,bfammn10,train
data/audio_ptbr/processed/bfammn10_segment189_neutral.wav,neutral,bfammn10,train
data/audio_ptbr/processed/bfammn10_segment196_non-neutral-male.wav,non_neutral,bfammn10,train
data/audio_ptbr/processed/bfammn10_segment211_non-neutral-male.wav,non_neutral,bfammn10,train
data/audio_ptbr/processed/bfammn10_segment213_neutral.wav,neutral,bfammn10,train
data/audio_ptbr/processed/bfammn10_segment214_neutral.wav,neutral,bfammn10,train
data/audio_ptbr/processed/bfammn10_segment219_neutral.wav,neutral,bfammn10,train
data/audio_ptbr/processed/bfammn10_segment230_neutral.wav,neutral,bfammn10,train
data/audio_ptbr/processed/bfammn10_segment272_neutral.wav,neutral,bfammn10,train
data/audio_ptbr/processed/bfammn10_segment273_neutral.wav,neutral,bfammn10,train
data/audio_ptbr/processed/bfammn10_segment274_non-neutral-male.wav,non_neutral,bfammn10,train
data/audio_ptbr/processed/bfammn10_segment275_neutral.wav,neutral,bfammn10,train
data/audio_ptbr/processed/bfammn10_segment281_neutral.wav,neutral,bfammn10,train
data/audio_ptbr/processed/bfammn14_segment148_neutral.wav,neutral,bfammn14,train
data/audio_ptbr/processed/bfammn14_segment158_neutral.wav,neutral,bfammn14,train
data/audio_ptbr/processed/bfammn14_segment159_non-neutral-female.wav,non_neutral,bfammn14,train
data/audio_ptbr/processed/bfammn14_segment162_neutral.wav,neutral,bfammn14,train
data/audio_ptbr/processed/bfammn14_segment163_neutral.wav,neutral,bfammn14,train
data/audio_ptbr/processed/bfammn14_segment178_neutral.wav,neutral,bfammn14,train
data/audio_ptbr/processed/bfammn14_segment182_neutral.wav,neutral,bfammn14,train
data/audio_ptbr/processed/bfammn14_segment183_non-neutral-female.wav,non_neutral,bfammn14,train
data/audio_ptbr/processed/bfammn14_segment188_neutral.wav,neutral,bfammn14,train
data/audio_ptbr/processed/bfammn14_segment193_neutral.wav,neutral,bfammn14,train
data/audio_ptbr/processed/bfammn14_segment648_neutral.wav,neutral,bfammn14,train
data/audio_ptbr/processed/bfammn14_segment649_neutral.wav,neutral,bfammn14,train
data/audio_ptbr/processed/bfammn14_segment650_non-neutral-female.wav,non_neutral,bfammn14,train
data/audio_ptbr/processed/bfammn14_segment654_neutral.wav,neutral,bfammn14,train
data/audio_ptbr/processed/bfammn14_segment656_neutral.wav,neutral,bfammn14,train
data/audio_ptbr/processed/bfammn16_segment107_non-neutral-male.wav,non_neutral,bfammn16,train
data/audio_ptbr/processed/bfammn16_segment110_neutral.wav,neutral,bfammn16,train
data/audio_ptbr/processed/bfammn16_segment115_neutral.wav,neutral,bfammn16,train
data/audio_ptbr/processed/bfammn16_segment123_neutral.wav,neutral,bfammn16,train
data/audio_ptbr/processed/bfammn16_segment126_neutral.wav,neutral,bfammn16,train
data/audio_ptbr/processed/bfammn16_segment129_non-neutral-female.wav,non_neutral,bfammn16,train
data/audio_ptbr/processed/bfammn16_segment130_neutral.wav,neutral,bfammn16,train
data/audio_ptbr/processed/bfammn16_segment132_neutral.wav,neutral,bfammn16,train
data/audio_ptbr/processed/bfammn16_segment232_neutral.wav,neutral,bfammn16,train
data/audio_ptbr/processed/bfammn16_segment235_neutral.wav,neutral,bfammn16,train
data/audio_ptbr/processed/bfammn16_segment240_neutral.wav,neutral,bfammn16,train
data/audio_ptbr/processed/bfammn16_segment254_neutral.wav,neutral,bfammn16,train
data/audio_ptbr/processed/bfammn16_segment257_non-neutral-female.wav,non_neutral,bfammn16,train
data/audio_ptbr/processed/bfammn16_segment258_non-neutral-female.wav,non_neutral,bfammn16,train
data/audio_ptbr/processed/bfammn16_segment264_neutral.wav,neutral,bfammn16,train
data/audio_ptbr/processed/bfammn16_segment268_neutral.wav,neutral,bfammn16,train
data/audio_ptbr/processed/bfammn16_segment274_neutral.wav,neutral,bfammn16,train
data/audio_ptbr/processed/bfammn16_segment95_neutral.wav,neutral,bfammn16,train
data/audio_ptbr/processed/bfammn16_segment99_neutral.wav,neutral,bfammn16,train
data/audio_ptbr/processed/bfammn17_segment104_neutral.wav,neutral,bfammn17,train
data/audio_ptbr/processed/bfammn17_segment105_neutral.wav,neutral,bfammn17,train
data/audio_ptbr/processed/bfammn17_segment107_non-neutral-female.wav,non_neutral,bfammn17,train
data/audio_ptbr/processed/bfammn17_segment108_neutral.wav,neutral,bfammn17,train
data/audio_ptbr/processed/bfammn17_segment109_neutral.wav,neutral,bfammn17,train
data/audio_ptbr/processed/bfammn17_segment136_neutral.wav,neutral,bfammn17,train
data/audio_ptbr/processed/bfammn17_segment137_neutral.wav,neutral,bfammn17,train
data/audio_ptbr/processed/bfammn17_segment138_non-neutral-female.wav,non_neutral,bfammn17,train
data/audio_ptbr/processed/bfammn17_segment139_neutral.wav,neutral,bfammn17,train
data/audio_ptbr/processed/bfammn17_segment140_neutral.wav,neutral,bfammn17,train
data/audio_ptbr/processed/bfammn17_segment142_neutral.wav,neutral,bfammn17,train
data/audio_ptbr/processed/bfammn17_segment143_neutral.wav,neutral,bfammn17,train
data/audio_ptbr/processed/bfammn17_segment154_non-neutral-female.wav,non_neutral,bfammn17,train
data/audio_ptbr/processed/bfammn17_segment155_neutral.wav,neutral,bfammn17,train
data/audio_ptbr/processed/bfammn17_segment156_neutral.wav,neutral,bfammn17,train
data/audio_ptbr/processed/bfammn18_segment107_non-neutral-female.wav,non_neutral,bfammn18,train
data/audio_ptbr/processed/bfammn18_segment110_neutral.wav,neutral,bfammn18,train
data/audio_ptbr/processed/bfammn18_segment111_neutral.wav,neutral,bfammn18,train
data/audio_ptbr/processed/bfammn18_segment98_neutral.wav,neutral,bfammn18,train
data/audio_ptbr/processed/bfammn18_segment99_neutral.wav,neutral,bfammn18,train
data/audio_ptbr/processed/bfammn21_segment79_neutral.wav,neutral,bfammn21,train
data/audio_ptbr/processed/bfammn21_segment81_neutral.wav,neutral,bfammn21,train
data/audio_ptbr/processed/bfammn21_segment82_neutral.wav,neutral,bfammn21,train
data/audio_ptbr/processed/bfammn21_segment83_neutral.wav,neutral,bfammn21,train
data/audio_ptbr/processed/bfammn21_segment84_neutral.wav,neutral,bfammn21,train
data/audio_ptbr/processed/bfammn21_segment85_neutral.wav,neutral,bfammn21,train
data/audio_ptbr/processed/bfammn21_segment93_non-neutral-male.wav,non_neutral,bfammn21,train
data/audio_ptbr/processed/bfammn21_segment94_non-neutral-male.wav,non_neutral,bfammn21,train
data/audio_ptbr/processed/bfammn22_segment158_neutral.wav,neutral,bfammn22,train
data/audio_ptbr/processed/bfammn22_segment159_neutral.wav,neutral,bfammn22,train
data/audio_ptbr/processed/bfammn22_segment161_non-neutral-female.wav,non_neutral,bfammn22,train
data/audio_ptbr/processed/bfammn22_segment162_neutral.wav,neutral,bfammn22,train
data/audio_ptbr/processed/bfammn22_segment163_neutral.wav,neutral,bfammn22,train
data/audio_ptbr/processed/bfammn22_segment170_neutral.wav,neutral,bfammn22,train
data/audio_ptbr/processed/bfammn22_segment172_neutral.wav,neutral,bfammn22,train
data/audio_ptbr/processed/bfammn22_segment177_non-neutral-female.wav,non_neutral,bfammn22,train
data/audio_ptbr/processed/bfammn22_segment180_neutral.wav,neutral,bfammn22,train
data/audio_ptbr/processed/bfammn22_segment184_neutral.wav,neutral,bfammn22,train
data/audio_ptbr/processed/bfammn22_segment190_neutral.wav,neutral,bfammn22,train
data/audio_ptbr/processed/bfammn22_segment191_neutral.wav,neutral,bfammn22,train
data/audio_ptbr/processed/bfammn22_segment193_non-neutral-female.wav,non_neutral,bfammn22,train
data/audio_ptbr/processed/bfammn22_segment202_neutral.wav,neutral,bfammn22,train
data/audio_ptbr/processed/bfammn22_segment203_neutral.wav,neutral,bfammn22,train
data/audio_ptbr/processed/bfammn22_segment208_neutral.wav,neutral,bfammn22,train
data/audio_ptbr/processed/bfammn22_segment209_neutral.wav,neutral,bfammn22,train
data/audio_ptbr/processed/bfammn22_segment210_neutral.wav,neutral,bfammn22,train
data/audio_ptbr/processed/bfammn26_segment140_neutral.wav,neutral,bfammn26,train
data/audio_ptbr/processed/bfammn26_segment141_neutral.wav,neutral,bfammn26,train
data/audio_ptbr/processed/bfammn26_segment142_neutral.wav,neutral,bfammn26,train
data/audio_ptbr/processed/bfammn26_segment144_neutral.wav,neutral,bfammn26,train
data/audio_ptbr/processed/bfammn26_segment145_non-neutral-female.wav,non_neutral,bfammn26,train
data/audio_ptbr/processed/bfammn26_segment83_neutral.wav,neutral,bfammn26,train
data/audio_ptbr/processed/bfammn26_segment88_non-neutral-female.wav,non_neutral,bfammn26,train
data/audio_ptbr/processed/bfammn26_segment90_neutral.wav,neutral,bfammn26,train
data/audio_ptbr/processed/bfammn26_segment93_neutral.wav,neutral,bfammn26,train
data/audio_ptbr/processed/bfammn26_segment94_neutral.wav,neutral,bfammn26,train
data/audio_ptbr/processed/bfammn27_segment274_neutral.wav,neutral,bfammn27,train
data/audio_ptbr/processed/bfammn27_segment275_neutral.wav,neutral,bfammn27,train
data/audio_ptbr/processed/bfammn27_segment276_non-neutral-male.wav,non_neutral,bfammn27,train
data/audio_ptbr/processed/bfammn27_segment277_neutral.wav,neutral,bfammn27,train
data/audio_ptbr/processed/bfammn27_segment279_neutral.wav,neutral,bfammn27,train
data/audio_ptbr/processed/bfammn32_segment131_neutral.wav,neutral,bfammn32,train
data/audio_ptbr/processed/bfammn32_segment135_neutral.wav,neutral,bfammn32,train
data/audio_ptbr/processed/bfammn32_segment136_non-neutral-female.wav,non_neutral,bfammn32,train
data/audio_ptbr/processed/bfammn32_segment139_neutral.wav,neutral,bfammn32,train
data/audio_ptbr/processed/bfammn32_segment140_neutral.wav,neutral,bfammn32,train
data/audio_ptbr/processed/bfammn33_segment276_neutral.wav,neutral,bfammn33,train
data/audio_ptbr/processed/bfammn33_segment277_neutral.wav,neutral,bfammn33,train
data/audio_ptbr/processed/bfammn33_segment281_non-neutral-male.wav,non_neutral,bfammn33,train
data/audio_ptbr/processed/bfammn33_segment283_neutral.wav,neutral,bfammn33,train
data/audio_ptbr/processed/bfammn33_segment287_neutral.wav,neutral,bfammn33,train
data/audio_ptbr/processed/bfammn36_segment102_neutral.wav,neutral,bfammn36,train
data/audio_ptbr/processed/bfammn36_segment104_neutral.wav,neutral,bfammn36,train
data/audio_ptbr/processed/bfammn36_segment106_neutral.wav,neutral,bfammn36,train
data/audio_ptbr/processed/bfammn36_segment107_non-neutral-female.wav,non_neutral,bfammn36,train
data/audio_ptbr/processed/bfammn36_segment108_neutral.wav,neutral,bfammn36,train
data/audio_ptbr/processed/bpubcv01_segment117_neutral.wav,neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment121_neutral.wav,neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment136_non-neutral-female.wav,non_neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment137_neutral.wav,neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment138_non-neutral-female.wav,non_neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment146_neutral.wav,neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment154_neutral.wav,neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment159_neutral.wav,neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment172_neutral.wav,neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment176_neutral.wav,neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment184_non-neutral-female.wav,non_neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment187_neutral.wav,neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment188_neutral.wav,neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment196_neutral.wav,neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment199_non-neutral-male.wav,non_neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment200_neutral.wav,neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment201_neutral.wav,neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment203_neutral.wav,neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment206_neutral.wav,neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment208_non-neutral-female.wav,non_neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment209_neutral.wav,neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment215_non-neutral-male.wav,non_neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment224_neutral.wav,neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment230_neutral.wav,neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment291_neutral.wav,neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment292_neutral.wav,neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment294_non-neutral-male.wav,non_neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment296_non-neutral-female.wav,non_neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment300_neutral.wav,neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment303_neutral.wav,neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv01_segment306_neutral.wav,neutral,bpubcv01,train
data/audio_ptbr/processed/bpubcv02_segment103_neutral.wav,neutral,bpubcv02,train
data/audio_ptbr/processed/bpubcv02_segment120_neutral.wav,neutral,bpubcv02,train
data/audio_ptbr/processed/bpubcv02_segment121_neutral.wav,neutral,bpubcv02,train
data/audio_ptbr/processed/bpubcv02_segment171_neutral.wav,neutral,bpubcv02,train
data/audio_ptbr/processed/bpubcv02_segment174_neutral.wav,neutral,bpubcv02,train
data/audio_ptbr/processed/bpubcv02_segment176_non-neutral-male.wav,non_neutral,bpubcv02,train
data/audio_ptbr/processed/bpubcv02_segment182_neutral.wav,neutral,bpubcv02,train
data/audio_ptbr/processed/bpubcv02_segment190_neutral.wav,neutral,bpubcv02,train
data/audio_ptbr/processed/bpubcv02_segment99_neutral.wav,neutral,bpubcv02,train
data/audio_ptbr/processed/bpubcv04_segment159_neutral.wav,neutral,bpubcv04,train
data/audio_ptbr/processed/bpubcv04_segment162_neutral.wav,neutral,bpubcv04,train
data/audio_ptbr/processed/bpubcv04_segment166_non-neutral-female.wav,non_neutral,bpubcv04,train
data/audio_ptbr/processed/bpubcv04_segment168_neutral.wav,neutral,bpubcv04,train
data/audio_ptbr/processed/bpubcv04_segment169_neutral.wav,neutral,bpubcv04,train
data/audio_ptbr/processed/bpubcv04_segment177_neutral.wav,neutral,bpubcv04,train
data/audio_ptbr/processed/bpubcv04_segment178_non-neutral-male.wav,non_neutral,bpubcv04,train
data/audio_ptbr/processed/bpubcv04_segment179_neutral.wav,neutral,bpubcv04,train
data/audio_ptbr/processed/bpubcv04_segment188_neutral.wav,neutral,bpubcv04,train
data/audio_ptbr/processed/bpubcv04_segment200_neutral.wav,neutral,bpubcv04,train
data/audio_ptbr/processed/bpubcv04_segment203_neutral.wav,neutral,bpubcv04,train
data/audio_ptbr/processed/bpubcv04_segment208_non-neutral-male.wav,non_neutral,bpubcv04,train
data/audio_ptbr/processed/bpubcv04_segment214_neutral.wav,neutral,bpubcv04,train
data/audio_ptbr/processed/bpubcv04_segment216_neutral.wav,neutral,bpubcv04,train
data/audio_ptbr/processed/bpubcv05_segment119_neutral.wav,neutral,bpubcv05,train
data/audio_ptbr/processed/bpubcv05_segment120_neutral.wav,neutral,bpubcv05,train
data/audio_ptbr/processed/bpubcv05_segment123_non-neutral-male.wav,non_neutral,bpubcv05,train
data/audio_ptbr/processed/bpubcv05_segment124_neutral.wav,neutral,bpubcv05,train
data/audio_ptbr/processed/bpubcv05_segment125_neutral.wav,neutral,bpubcv05,train
data/audio_ptbr/processed/bpubcv05_segment241_neutral.wav,neutral,bpubcv05,train
data/audio_ptbr/processed/bpubcv05_segment243_neutral.wav,neutral,bpubcv05,train
data/audio_ptbr/processed/bpubcv05_segment245_non-neutral-male.wav,non_neutral,bpubcv05,train
data/audio_ptbr/processed/bpubcv05_segment247_neutral.wav,neutral,bpubcv05,train
data/audio_ptbr/processed/bpubcv05_segment249_neutral.wav,neutral,bpubcv05,train
data/audio_ptbr/processed/bpubcv07_segment189_neutral.wav,neutral,bpubcv07,train
data/audio_ptbr/processed/bpubcv07_segment193_neutral.wav,neutral,bpubcv07,train
data/audio_ptbr/processed/bpubcv07_segment194_non-neutral-male.wav,non_neutral,bpubcv07,train
data/audio_ptbr/processed/bpubcv07_segment208_neutral.wav,neutral,bpubcv07,train
data/audio_ptbr/processed/bpubcv07_segment274_neutral.wav,neutral,bpubcv07,train
data/audio_ptbr/processed/bpubcv07_segment280_neutral.wav,neutral,bpubcv07,train
data/audio_ptbr/processed/bpubcv07_segment285_non-neutral-male.wav,non_neutral,bpubcv07,train
data/audio_ptbr/processed/bpubcv07_segment289_neutral.wav,neutral,bpubcv07,train
data/audio_ptbr/processed/bpubcv07_segment298_neutral.wav,neutral,bpubcv07,train
data/audio_ptbr/processed/bpubcv07_segment386_neutral.wav,neutral,bpubcv07,train
data/audio_ptbr/processed/bpubcv07_segment394_neutral.wav,neutral,bpubcv07,train
data/audio_ptbr/processed/bpubcv07_segment397_non-neutral-male.wav,non_neutral,bpubcv07,train
data/audio_ptbr/processed/bpubcv07_segment401_neutral.wav,neutral,bpubcv07,train
data/audio_ptbr/processed/bpubcv07_segment402_neutral.wav,neutral,bpubcv07,train
data/audio_ptbr/processed/bpubcv09_segment195_neutral.wav,neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment218_neutral.wav,neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment223_non-neutral-female.wav,non_neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment225_non-neutral-female.wav,non_neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment231_non-neutral-female.wav,non_neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment241_neutral.wav,neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment245_neutral.wav,neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment278_neutral.wav,neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment282_neutral.wav,neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment363_neutral.wav,neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment379_neutral.wav,neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment395_non-neutral-female.wav,non_neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment397_non-neutral-female.wav,non_neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment400_neutral.wav,neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment406_non-neutral-female.wav,non_neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment427_non-neutral-female.wav,non_neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment437_neutral.wav,neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment485_neutral.wav,neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment496_non-neutral-female.wav,non_neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment499_non-neutral-female.wav,non_neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment528_neutral.wav,neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment531_neutral.wav,neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment538_neutral.wav,neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment543_neutral.wav,neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment544_neutral.wav,neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment557_non-neutral-female.wav,non_neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment558_neutral.wav,neutral,bpubcv09,train
data/audio_ptbr/processed/bpubcv09_segment566_neutral.wav,neutral,bpubcv09,train
data/audio_ptbr/processed/bpubdl01_segment230_neutral.wav,neutral,bpubdl01,train
data/audio_ptbr/processed/bpubdl01_segment232_neutral.wav,neutral,bpubdl01,train
data/audio_ptbr/processed/bpubdl01_segment233_neutral.wav,neutral,bpubdl01,train
data/audio_ptbr/processed/bpubdl01_segment237_neutral.wav,neutral,bpubdl01,train
data/audio_ptbr/processed/bpubdl01_segment238_neutral.wav,neutral,bpubdl01,train
data/audio_ptbr/processed/bpubdl01_segment240_neutral.wav,neutral,bpubdl01,train
data/audio_ptbr/processed/bpubdl01_segment328_neutral.wav,neutral,bpubdl01,train
data/audio_ptbr/processed/bpubdl01_segment329_neutral.wav,neutral,bpubdl01,train
data/audio_ptbr/processed/bpubdl01_segment330_non-neutral-male.wav,non_neutral,bpubdl01,train
data/audio_ptbr/processed/bpubdl01_segment332_neutral.wav,neutral,bpubdl01,train
data/audio_ptbr/processed/bpubdl01_segment333_neutral.wav,neutral,bpubdl01,train
data/audio_ptbr/processed/bpubdl02_segment217_neutral.wav,neutral,bpubdl02,train
data/audio_ptbr/processed/bpubdl02_segment222_neutral.wav,neutral,bpubdl02,train
data/audio_ptbr/processed/bpubdl02_segment223_non-neutral-male.wav,non_neutral,bpubdl02,train
data/audio_ptbr/processed/bpubdl02_segment233_neutral.wav,neutral,bpubdl02,train
data/audio_ptbr/processed/bpubdl02_segment234_neutral.wav,neutral,bpubdl02,train
data/audio_ptbr/processed/bpubdl02_segment244_neutral.wav,neutral,bpubdl02,train
data/audio_ptbr/processed/bpubdl02_segment247_non-neutral-male.wav,non_neutral,bpubdl02,train
